id,n_antivm,has_dep,has_aslr,has_gs,has_tls,has_code_integrity,susp_dbg_ts,n_yara_rules
0a92b6cdbaa7683361af34244e3029aa,0,0,0,-1,1,-1,-1,0
0a94fea744dc182cdeb5e4494ab5cd15,0,0,0,-1,1,-1,-1,0
0a9782c6a6a9234d0d83aadf92ad4550,0,0,0,-1,0,-1,-1,0
0a9dcb4e0b6b456e4deb2a81eb7ee5ab,0,1,1,1,0,1,-1,0
0a9fad0d29e8a5ae2d35d4e39ed7fa2a,0,0,0,-1,0,-1,-1,0
0ab354ef17ff4259678e6996ba92e771,0,0,0,-1,1,-1,-1,0
0ad31191a232066b036c438efc6c64ad,0,0,0,-1,0,-1,-1,0
0ad601c54add9e079960b8d502c49c1a,0,0,0,-1,0,-1,-1,0
0ada66cba1ded8e42c0abd74929f18b7,0,1,1,-1,0,-1,-1,0
0b0c8d899b56146e7454d95fff89ef31,0,0,0,-1,0,-1,-1,0
0b4efd1e7462322320cb5b495b9a7257,0,0,0,-1,0,-1,-1,0
0b59d125c1cb074089446db1de2ebc8c,0,0,0,-1,1,-1,-1,0
0b821eecd55cdba383489838e1371526,0,0,0,-1,0,-1,0,0
0b873567df7058c862d4bae03a7ea11a,0,0,0,-1,1,-1,-1,0
0b936652da2b9f146bb9569b8cd80ab4,0,0,0,-1,0,-1,0,0
0b9373bc01b461de8655d1f418891736,0,0,0,-1,0,-1,-1,0
0ba7a8907e2b8b17309b55f92b09f233,0,0,0,-1,0,-1,-1,0
0ba9e211ef1075a3779d42340157346c,0,0,0,-1,0,-1,-1,0
0bd669be3d1906c1666e1d9853621182,0,0,0,-1,0,-1,-1,0
0bec9cd4af740b55d68935ba3099fba8,0,1,1,-1,0,-1,-1,0
0bf4fd1a0364ca1a1b48af7629bf528f,0,0,0,-1,1,-1,-1,0
0bfbb93c49362827aad240f4c2118df9,1,0,0,-1,0,-1,-1,0
0c0f874712c845c8406238701871c9d7,0,0,0,-1,1,-1,-1,0
0c14fab7d5598994822e60645c2b52b9,0,1,1,-1,0,-1,0,0
0c1fab0fddacacc40bd173c0e957cff8,0,0,0,-1,1,-1,-1,0
0c2ae7f578b1b2e81929cf33766c872a,0,0,0,-1,1,-1,-1,0
0c64f9b135e28e5504b1e2eba2dcd423,0,0,0,-1,0,-1,-1,0
0c65793e6ed2ba61d817ce060a969498,0,0,0,-1,0,-1,-1,0
0c6bafcab8691b0d0701a2d0b809379c,0,0,0,-1,0,-1,-1,0
0c7befeee9aebfe91ece8cb1a8ca1e72,0,0,0,-1,0,-1,-1,0
0c941200bb4a956127323cb71c4452f3,0,0,0,-1,0,-1,-1,0
0ca1c7019eb9848c001bc83527f5b70e,0,0,0,-1,0,-1,-1,0
0caa84b274b50ab2e05e763c5c45677b,0,0,0,-1,0,-1,-1,0
0cb9de2405d809fa543ab760687998a9,0,1,1,-1,0,-1,-1,0
0cc045c4f528b6a8fde0bc638d5fa0b8,0,0,0,-1,0,-1,-1,0
0d04d4651746741b16b9d171f7088ec2,0,0,0,-1,1,-1,-1,0
0d2a856d1726d687cede267e78cd86cc,0,0,0,-1,0,-1,0,0
0d341dcd695b742bc9afd7bf2ae7a509,0,0,0,-1,1,-1,-1,0
0d401172910c86e92281470fd6474542,0,0,0,1,0,1,0,0
0d67715ddda3c03a1d24acef9804133c,0,1,0,-1,0,-1,-1,0
